customer_id,churn_probability,risk_level
20180,0.8145,High
32689,0.8145,High
25490,0.8144,High
34428,0.8144,High
29411,0.8144,High
40929,0.8144,High
37658,0.8143,High
29354,0.8143,High
51134,0.8142,High
32980,0.8142,High
37117,0.8142,High
26597,0.8142,High
44493,0.8142,High
37934,0.8141,High
37539,0.8141,High
28194,0.8141,High
23843,0.8141,High
16044,0.814,High
8633,0.814,High
49430,0.814,High
26263,0.814,High
49521,0.8139,High
1784,0.8139,High
3958,0.8138,High
35161,0.8138,High
13895,0.8138,High
22922,0.8137,High
7001,0.8137,High
26411,0.8137,High
43291,0.8137,High
18935,0.8137,High
29776,0.8137,High
47613,0.8136,High
48099,0.8136,High
41200,0.8135,High
46891,0.8135,High
29668,0.8135,High
20656,0.8134,High
4225,0.8134,High
16301,0.8134,High
21634,0.8134,High
43369,0.8133,High
2379,0.8133,High
43734,0.8132,High
19633,0.8132,High
20741,0.8132,High
48610,0.8132,High
25826,0.8132,High
44085,0.8131,High
39497,0.8131,High
9442,0.8131,High
30199,0.8131,High
5760,0.813,High
30812,0.813,High
23148,0.813,High
36483,0.813,High
41607,0.8129,High
24716,0.8129,High
9943,0.8129,High
2280,0.8129,High
1281,0.8129,High
13081,0.8128,High
50224,0.8128,High
28944,0.8128,High
45907,0.8128,High
20373,0.8127,High
19147,0.8127,High
51623,0.8127,High
32062,0.8126,High
45685,0.8126,High
10304,0.8126,High
11752,0.8126,High
4897,0.8126,High
5619,0.8126,High
13996,0.8125,High
14396,0.8125,High
34661,0.8125,High
5011,0.8125,High
30157,0.8125,High
3085,0.8125,High
1476,0.8124,High
6242,0.8124,High
37793,0.8124,High
7457,0.8124,High
24193,0.8124,High
50167,0.8123,High
36372,0.8123,High
11078,0.8123,High
41367,0.8123,High
19477,0.8123,High
48,0.8122,High
22194,0.8122,High
2944,0.8122,High
15588,0.8122,High
50913,0.8122,High
16770,0.8122,High
39020,0.8122,High
7856,0.8122,High
22618,0.8121,High
51905,0.8121,High
17450,0.8121,High
17596,0.812,High
45931,0.812,High
25590,0.812,High
18844,0.8119,High
6799,0.8119,High
21741,0.8118,High
40323,0.8118,High
11997,0.8118,High
48250,0.8117,High
18586,0.8117,High
17364,0.8116,High
17710,0.8116,High
11208,0.8116,High
14287,0.8115,High
22360,0.8115,High
27578,0.8115,High
2768,0.8115,High
13982,0.8114,High
44749,0.8114,High
37435,0.8114,High
13299,0.8114,High
27011,0.8114,High
10242,0.8113,High
47082,0.8113,High
11261,0.8112,High
1020,0.8112,High
36035,0.8112,High
32056,0.8112,High
47714,0.8112,High
13097,0.8112,High
22953,0.8111,High
37353,0.8111,High
50881,0.8111,High
28031,0.8111,High
40952,0.811,High
3262,0.8109,High
8530,0.8109,High
42077,0.8109,High
6668,0.8109,High
1812,0.8109,High
3969,0.8108,High
24120,0.8108,High
14415,0.8108,High
21648,0.8108,High
19193,0.8107,High
9097,0.8107,High
28649,0.8107,High
29380,0.8106,High
20859,0.8106,High
38224,0.8106,High
10775,0.8106,High
25614,0.8106,High
12599,0.8106,High
45048,0.8105,High
19488,0.8105,High
31228,0.8105,High
1531,0.8104,High
39,0.8104,High
40938,0.8103,High
34670,0.8103,High
14820,0.8103,High
38188,0.8102,High
42099,0.8102,High
24032,0.8102,High
39003,0.8102,High
44488,0.8102,High
50768,0.8101,High
26580,0.8101,High
6689,0.8101,High
51171,0.8101,High
36097,0.81,High
17012,0.81,High
46283,0.81,High
23375,0.81,High
2369,0.81,High
43428,0.8099,High
38059,0.8099,High
20448,0.8099,High
30665,0.8099,High
33230,0.8098,High
14078,0.8098,High
12901,0.8098,High
33780,0.8098,High
34193,0.8098,High
2675,0.8097,High
1919,0.8097,High
5416,0.8097,High
3384,0.8097,High
31338,0.8097,High
37346,0.8096,High
32801,0.8096,High
23728,0.8095,High
34119,0.8095,High
51638,0.8094,High
42962,0.8093,High
21356,0.8093,High
32883,0.8093,High
8145,0.8093,High
12056,0.8093,High
34787,0.8093,High
12624,0.8093,High
8570,0.8092,High
7930,0.8092,High
15189,0.8092,High
7404,0.8092,High
13599,0.8091,High
48640,0.8091,High
10203,0.8091,High
5507,0.809,High
22110,0.809,High
41575,0.8089,High
14345,0.8089,High
38087,0.8089,High
40655,0.8088,High
3610,0.8088,High
32711,0.8088,High
16167,0.8088,High
1761,0.8087,High
26631,0.8087,High
1969,0.8087,High
13372,0.8087,High
43733,0.8087,High
7999,0.8087,High
34246,0.8086,High
34198,0.8086,High
36288,0.8086,High
8588,0.8086,High
2186,0.8086,High
28,0.8086,High
4022,0.8085,High
42478,0.8085,High
21881,0.8085,High
9364,0.8085,High
35015,0.8085,High
29446,0.8085,High
7436,0.8085,High
28454,0.8085,High
31560,0.8084,High
10431,0.8084,High
16518,0.8084,High
21950,0.8084,High
258,0.8083,High
49313,0.8083,High
26225,0.8083,High
48825,0.8083,High
35125,0.8083,High
43693,0.8082,High
10313,0.8082,High
38530,0.8082,High
42840,0.8082,High
44362,0.8082,High
11008,0.8082,High
36815,0.8081,High
28207,0.8081,High
16708,0.8081,High
9924,0.8081,High
44899,0.8079,High
46563,0.8079,High
11852,0.8079,High
9338,0.8077,High
31300,0.8077,High
24329,0.8077,High
43038,0.8076,High
8907,0.8076,High
12473,0.8076,High
30349,0.8075,High
44414,0.8075,High
43605,0.8074,High
15826,0.8074,High
49803,0.8074,High
8098,0.8074,High
51267,0.8074,High
50517,0.8073,High
27947,0.8073,High
32693,0.8073,High
20636,0.8073,High
42830,0.8072,High
38271,0.8072,High
23771,0.8072,High
6775,0.8071,High
46779,0.8071,High
26181,0.8071,High
14974,0.8071,High
25265,0.8071,High
22630,0.8071,High
37245,0.8071,High
32956,0.8071,High
51558,0.8071,High
45519,0.807,High
12903,0.807,High
23286,0.8068,High
50594,0.8068,High
17067,0.8068,High
7839,0.8068,High
16232,0.8067,High
31712,0.8067,High
26238,0.8067,High
51268,0.8067,High
21969,0.8067,High
35111,0.8066,High
4908,0.8066,High
12533,0.8066,High
42067,0.8066,High
19270,0.8066,High
26585,0.8066,High
14220,0.8065,High
36975,0.8065,High
11804,0.8065,High
6537,0.8065,High
51873,0.8065,High
10454,0.8064,High
50861,0.8064,High
12116,0.8064,High
44983,0.8064,High
27449,0.8064,High
45480,0.8064,High
6912,0.8064,High
51887,0.8064,High
5022,0.8064,High
22992,0.8063,High
44804,0.8063,High
32283,0.8063,High
10830,0.8063,High
26082,0.8063,High
7547,0.8062,High
8297,0.8062,High
24652,0.8062,High
12075,0.8061,High
17281,0.806,High
42577,0.806,High
47859,0.806,High
48570,0.806,High
34266,0.806,High
45783,0.8059,High
31131,0.8059,High
43251,0.8059,High
22693,0.8058,High
19389,0.8058,High
16789,0.8058,High
8150,0.8058,High
46638,0.8058,High
16563,0.8058,High
2741,0.8058,High
35205,0.8057,High
24299,0.8057,High
37643,0.8057,High
35524,0.8057,High
4845,0.8057,High
45818,0.8057,High
49859,0.8056,High
49496,0.8056,High
43955,0.8056,High
7805,0.8056,High
46097,0.8056,High
14688,0.8055,High
17510,0.8055,High
1001,0.8055,High
44791,0.8055,High
20294,0.8055,High
4415,0.8054,High
17724,0.8054,High
24426,0.8052,High
47025,0.8051,High
41073,0.8051,High
29492,0.8051,High
40451,0.8051,High
25972,0.8051,High
19345,0.805,High
11114,0.805,High
25984,0.805,High
48601,0.8049,High
25705,0.8049,High
24739,0.8049,High
49091,0.8049,High
15803,0.8049,High
8835,0.8048,High
37468,0.8048,High
23583,0.8048,High
42818,0.8048,High
23289,0.8048,High
23068,0.8047,High
11641,0.8047,High
31392,0.8047,High
12126,0.8046,High
23815,0.8046,High
46223,0.8046,High
29749,0.8046,High
28045,0.8046,High
26114,0.8045,High
40132,0.8045,High
46407,0.8045,High
37812,0.8045,High
51624,0.8045,High
31437,0.8044,High
21619,0.8044,High
46820,0.8044,High
50120,0.8043,High
18702,0.8043,High
39062,0.8043,High
49778,0.8042,High
21901,0.8042,High
5080,0.8042,High
5915,0.8041,High
32141,0.804,High
24146,0.804,High
26609,0.804,High
20875,0.804,High
47028,0.804,High
11828,0.8039,High
34720,0.8039,High
34947,0.8039,High
46619,0.8039,High
15960,0.8038,High
31922,0.8038,High
9598,0.8038,High
12096,0.8038,High
1527,0.8037,High
30966,0.8037,High
19823,0.8036,High
11399,0.8036,High
37217,0.8036,High
50920,0.8035,High
34597,0.8035,High
9405,0.8034,High
19577,0.8034,High
12035,0.8034,High
32609,0.8034,High
35565,0.8034,High
34371,0.8033,High
22177,0.8033,High
45550,0.8032,High
11051,0.8032,High
48629,0.8031,High
4189,0.8031,High
25675,0.8031,High
43190,0.803,High
42389,0.803,High
20765,0.803,High
49596,0.8029,High
33070,0.8029,High
9911,0.8029,High
9631,0.8028,High
3361,0.8028,High
48273,0.8027,High
32424,0.8027,High
44413,0.8027,High
4381,0.8026,High
6670,0.8026,High
29221,0.8026,High
39073,0.8025,High
7454,0.8025,High
9096,0.8025,High
50965,0.8025,High
13264,0.8025,High
33979,0.8025,High
2727,0.8025,High
50302,0.8024,High
42562,0.8024,High
41203,0.8024,High
6739,0.8023,High
5117,0.8023,High
43100,0.8023,High
31263,0.8023,High
23617,0.8023,High
5838,0.8023,High
5606,0.8022,High
21751,0.8021,High
31322,0.8021,High
7655,0.8021,High
36896,0.8021,High
2259,0.8021,High
11920,0.8021,High
2816,0.8021,High
48649,0.8021,High
26168,0.8021,High
33001,0.8021,High
33921,0.802,High
4952,0.802,High
4966,0.802,High
13716,0.802,High
33533,0.802,High
24662,0.802,High
47658,0.802,High
31534,0.8019,High
46280,0.8019,High
25280,0.8019,High
14310,0.8019,High
23692,0.8018,High
12226,0.8018,High
46803,0.8018,High
19136,0.8017,High
47214,0.8017,High
3914,0.8017,High
30783,0.8017,High
19655,0.8017,High
524,0.8016,High
4865,0.8016,High
31325,0.8016,High
17438,0.8016,High
14677,0.8015,High
21146,0.8015,High
27704,0.8014,High
8515,0.8014,High
50874,0.8013,High
51144,0.8013,High
6657,0.8013,High
352,0.8013,High
28159,0.8013,High
3692,0.8012,High
28758,0.8012,High
50503,0.8012,High
8623,0.8012,High
13262,0.8012,High
38781,0.8011,High
94,0.8011,High
18102,0.8011,High
6222,0.8011,High
46305,0.801,High
34401,0.8009,High
21386,0.8007,High
14441,0.8007,High
28762,0.8007,High
29200,0.8007,High
15483,0.8006,High
28859,0.8006,High
26932,0.8006,High
23057,0.8005,High
175,0.8005,High
1577,0.8004,High
29329,0.8004,High
14260,0.8004,High
42805,0.8004,High
34632,0.8004,High
21164,0.8003,High
39945,0.8003,High
7634,0.8003,High
22273,0.8002,High
1780,0.8002,High
20388,0.8002,High
18509,0.8002,High
8870,0.8002,High
35121,0.8002,High
37715,0.8001,High
51155,0.8001,High
21844,0.8001,High
30541,0.8,High
10575,0.8,High
7174,0.8,High
39366,0.8,High
14325,0.8,High
24801,0.7999,High
16689,0.7999,High
22526,0.7999,High
34136,0.7999,High
51007,0.7998,High
10743,0.7998,High
23793,0.7997,High
12127,0.7996,High
11310,0.7996,High
10822,0.7996,High
31694,0.7995,High
29840,0.7994,High
22314,0.7994,High
9534,0.7994,High
49820,0.7994,High
44967,0.7993,High
11711,0.7993,High
20411,0.7993,High
51254,0.7992,High
791,0.7992,High
4766,0.799,High
39604,0.799,High
22378,0.799,High
20500,0.799,High
46253,0.7989,High
36360,0.7988,High
5820,0.7988,High
29899,0.7988,High
11381,0.7988,High
27488,0.7987,High
10446,0.7987,High
4873,0.7987,High
49038,0.7987,High
47857,0.7987,High
8001,0.7986,High
47662,0.7986,High
42971,0.7986,High
38247,0.7986,High
28175,0.7985,High
23070,0.7985,High
26639,0.7985,High
48479,0.7985,High
30765,0.7984,High
10779,0.7984,High
44103,0.7983,High
7219,0.7982,High
46125,0.7982,High
20651,0.7982,High
12346,0.7981,High
14026,0.798,High
23455,0.798,High
41889,0.798,High
2054,0.798,High
24266,0.798,High
41246,0.798,High
40696,0.798,High
47478,0.7979,High
23891,0.7979,High
6677,0.7979,High
15602,0.7978,High
41629,0.7978,High
47331,0.7978,High
24633,0.7978,High
5240,0.7978,High
29417,0.7977,High
36987,0.7977,High
3413,0.7976,High
9311,0.7976,High
47111,0.7976,High
13610,0.7975,High
19508,0.7975,High
41589,0.7975,High
17385,0.7975,High
41912,0.7975,High
12104,0.7975,High
47970,0.7974,High
49090,0.7974,High
9819,0.7974,High
47385,0.7974,High
13337,0.7974,High
36381,0.7973,High
38393,0.7973,High
15501,0.7973,High
49278,0.7972,High
14761,0.7972,High
36733,0.7972,High
42525,0.7971,High
17044,0.7971,High
15388,0.7971,High
38238,0.7971,High
12317,0.7971,High
9329,0.797,High
17051,0.797,High
15163,0.7969,High
49529,0.7969,High
3608,0.7968,High
2075,0.7968,High
43158,0.7968,High
4600,0.7968,High
14772,0.7968,High
10453,0.7968,High
34476,0.7967,High
3824,0.7967,High
42261,0.7967,High
35881,0.7966,High
15356,0.7966,High
30496,0.7966,High
18186,0.7965,High
43810,0.7964,High
49830,0.7963,High
48367,0.7963,High
32016,0.7963,High
48469,0.7963,High
27737,0.7963,High
39345,0.7962,High
30638,0.7962,High
30400,0.7962,High
8992,0.7962,High
16602,0.7961,High
15337,0.7961,High
16911,0.7961,High
20040,0.7961,High
23321,0.7961,High
1379,0.7961,High
11072,0.796,High
30321,0.796,High
39758,0.796,High
22437,0.796,High
26077,0.796,High
34408,0.7959,High
30611,0.7959,High
14900,0.7958,High
7782,0.7957,High
12762,0.7957,High
31237,0.7956,High
49361,0.7956,High
9725,0.7956,High
37237,0.7956,High
46404,0.7956,High
11428,0.7955,High
15938,0.7955,High
43458,0.7955,High
10855,0.7954,High
34305,0.7954,High
16621,0.7953,High
29100,0.7953,High
28911,0.7953,High
28242,0.7953,High
34009,0.7952,High
37573,0.7952,High
40,0.7952,High
45125,0.7951,High
34680,0.7951,High
13823,0.7951,High
36286,0.7951,High
17796,0.795,High
35816,0.795,High
37561,0.795,High
8787,0.7949,High
45681,0.7949,High
5593,0.7948,High
36289,0.7947,High
12291,0.7947,High
1438,0.7946,High
42986,0.7946,High
4260,0.7945,High
50653,0.7945,High
18315,0.7945,High
44636,0.7945,High
9153,0.7944,High
12763,0.7944,High
14430,0.7943,High
49353,0.7943,High
42563,0.7942,High
24842,0.7942,High
27438,0.7941,High
2301,0.7941,High
20595,0.7941,High
27664,0.794,High
5061,0.7939,High
30463,0.7939,High
35455,0.7938,High
27373,0.7938,High
35914,0.7937,High
5730,0.7937,High
27510,0.7937,High
27777,0.7936,High
9000,0.7936,High
6420,0.7936,High
46300,0.7935,High
467,0.7935,High
51331,0.7935,High
11246,0.7935,High
38591,0.7934,High
40720,0.7934,High
22494,0.7934,High
5686,0.7934,High
29567,0.7933,High
3611,0.7933,High
3368,0.7932,High
32380,0.7932,High
24412,0.7932,High
40588,0.7931,High
24956,0.7931,High
36942,0.793,High
13036,0.793,High
25595,0.793,High
6209,0.793,High
2310,0.793,High
41615,0.7929,High
19081,0.7929,High
36547,0.7928,High
19853,0.7928,High
4958,0.7928,High
43766,0.7927,High
45445,0.7927,High
47895,0.7927,High
12441,0.7927,High
21687,0.7926,High
44741,0.7926,High
27602,0.7926,High
44216,0.7926,High
49316,0.7926,High
11901,0.7926,High
39503,0.7926,High
27896,0.7926,High
38292,0.7926,High
27391,0.7925,High
19898,0.7925,High
33084,0.7925,High
34744,0.7925,High
37355,0.7925,High
49307,0.7924,High
29491,0.7924,High
44851,0.7924,High
20942,0.7923,High
32810,0.7923,High
22871,0.7923,High
1937,0.7922,High
4249,0.7922,High
20374,0.7922,High
34284,0.7921,High
33124,0.7921,High
18488,0.7921,High
40251,0.792,High
39234,0.7919,High
35768,0.7919,High
3108,0.7919,High
45175,0.7918,High
21640,0.7918,High
4088,0.7918,High
39576,0.7918,High
37327,0.7918,High
34712,0.7918,High
4756,0.7917,High
22444,0.7917,High
16530,0.7917,High
31592,0.7916,High
48403,0.7916,High
9929,0.7916,High
35863,0.7915,High
42153,0.7915,High
50104,0.7915,High
16578,0.7915,High
33470,0.7915,High
36350,0.7915,High
48531,0.7913,High
28494,0.7913,High
30910,0.7912,High
693,0.7912,High
41891,0.7912,High
49715,0.7911,High
12733,0.7911,High
20270,0.7911,High
2544,0.791,High
36467,0.791,High
5025,0.791,High
45072,0.791,High
50238,0.7909,High
11145,0.7909,High
37027,0.7908,High
40009,0.7908,High
11582,0.7908,High
30753,0.7908,High
5464,0.7908,High
39936,0.7907,High
42621,0.7907,High
26829,0.7907,High
1459,0.7907,High
6700,0.7906,High
26555,0.7905,High
48319,0.7905,High
49151,0.7904,High
35368,0.7904,High
26119,0.7904,High
3462,0.7904,High
42285,0.7904,High
23942,0.7904,High
38032,0.7904,High
8166,0.7902,High
32854,0.7902,High
26134,0.7902,High
14541,0.7902,High
42344,0.7902,High
6156,0.7901,High
16453,0.7901,High
37202,0.7901,High
11597,0.7901,High
29337,0.79,High
41058,0.79,High
32957,0.79,High
48346,0.79,High
31763,0.79,High
18306,0.79,High
13168,0.7899,High
4629,0.7899,High
42801,0.7899,High
30978,0.7899,High
29412,0.7899,High
35749,0.7899,High
9715,0.7899,High
7635,0.7898,High
15103,0.7898,High
21744,0.7898,High
18841,0.7898,High
22770,0.7898,High
12663,0.7897,High
3785,0.7897,High
21161,0.7897,High
23345,0.7897,High
28190,0.7896,High
25964,0.7896,High
29601,0.7896,High
13257,0.7895,High
21180,0.7895,High
38301,0.7895,High
10225,0.7895,High
7537,0.7894,High
3750,0.7894,High
35894,0.7894,High
44083,0.7894,High
27685,0.7894,High
32495,0.7894,High
51229,0.7894,High
44136,0.7893,High
32705,0.7893,High
11341,0.7893,High
44973,0.7892,High
34514,0.7892,High
32906,0.7891,High
21814,0.7891,High
28658,0.7891,High
31171,0.789,High
34328,0.789,High
38289,0.789,High
29853,0.789,High
8556,0.7889,High
21918,0.7889,High
9970,0.7889,High
30992,0.7889,High
45137,0.7888,High
30503,0.7888,High
10328,0.7888,High
31069,0.7887,High
48322,0.7886,High
50501,0.7886,High
32194,0.7886,High
24699,0.7886,High
46700,0.7885,High
11235,0.7885,High
21971,0.7885,High
20980,0.7885,High
18566,0.7884,High
27831,0.7884,High
13614,0.7884,High
33715,0.7883,High
17366,0.7883,High
23798,0.7883,High
18824,0.7883,High
25024,0.7883,High
6138,0.7882,High
46922,0.7882,High
22541,0.7882,High
19705,0.7881,High
2769,0.7881,High
32690,0.7881,High
6089,0.788,High
40512,0.7879,High
47181,0.7879,High
17265,0.7879,High
44599,0.7879,High
8808,0.7879,High
22443,0.7878,High
45712,0.7878,High
41900,0.7877,High
49889,0.7876,High
11964,0.7876,High
31812,0.7876,High
21175,0.7875,High
45422,0.7873,High
20615,0.7873,High
24686,0.7873,High
19882,0.7872,High
49593,0.7871,High
38311,0.7871,High
1311,0.7871,High
5472,0.7871,High
38043,0.787,High
1366,0.787,High
45733,0.787,High
26931,0.7869,High
18984,0.7869,High
34386,0.7869,High
4478,0.7869,High
27555,0.7869,High
24631,0.7868,High
20266,0.7868,High
49092,0.7868,High
31542,0.7867,High
40372,0.7867,High
8446,0.7867,High
32238,0.7867,High
1371,0.7867,High
10778,0.7866,High
38104,0.7865,High
47213,0.7865,High
1296,0.7862,High
10594,0.7862,High
8414,0.7861,High
32932,0.7861,High
33956,0.786,High
41320,0.7859,High
4900,0.7859,High
3630,0.7859,High
15289,0.7859,High
16718,0.7859,High
24923,0.7859,High
10367,0.7858,High
40990,0.7858,High
879,0.7858,High
931,0.7858,High
31273,0.7858,High
21427,0.7858,High
3319,0.7857,High
19173,0.7857,High
2454,0.7857,High
43968,0.7857,High
28251,0.7857,High
9520,0.7857,High
3004,0.7856,High
14142,0.7856,High
46453,0.7855,High
1630,0.7855,High
7578,0.7854,High
49754,0.7854,High
43749,0.7854,High
43914,0.7854,High
44757,0.7853,High
14838,0.7853,High
26698,0.7852,High
51677,0.7852,High
49934,0.7852,High
46836,0.7851,High
19024,0.7851,High
6428,0.7851,High
21448,0.7851,High
14836,0.7851,High
30120,0.785,High
648,0.7849,High
39858,0.7849,High
17277,0.7848,High
27467,0.7848,High
30655,0.7847,High
20957,0.7847,High
5252,0.7847,High
16884,0.7847,High
19224,0.7846,High
43045,0.7846,High
46867,0.7846,High
4459,0.7846,High
44600,0.7846,High
7379,0.7845,High
16189,0.7845,High
24762,0.7845,High
4184,0.7845,High
45714,0.7845,High
15985,0.7844,High
4385,0.7843,High
47893,0.7843,High
17649,0.7843,High
36533,0.7841,High
37420,0.7841,High
19880,0.784,High
25695,0.784,High
31209,0.7839,High
12102,0.7838,High
29432,0.7838,High
5357,0.7838,High
22083,0.7838,High
42001,0.7838,High
33249,0.7837,High
29946,0.7837,High
37188,0.7836,High
7799,0.7835,High
25840,0.7835,High
48141,0.7835,High
6555,0.7835,High
8867,0.7835,High
38841,0.7834,High
21244,0.7834,High
5422,0.7834,High
10561,0.7833,High
37409,0.7833,High
34367,0.7833,High
6239,0.7832,High
48826,0.7832,High
34688,0.7832,High
24544,0.7832,High
27293,0.7832,High
33794,0.7831,High
30474,0.7831,High
8111,0.7831,High
42969,0.7831,High
42896,0.7829,High
19182,0.7829,High
14686,0.7829,High
47508,0.7828,High
31202,0.7828,High
23272,0.7827,High
30534,0.7827,High
14585,0.7827,High
43265,0.7827,High
26767,0.7826,High
49312,0.7826,High
16776,0.7826,High
12480,0.7826,High
40188,0.7826,High
50390,0.7825,High
14750,0.7825,High
24449,0.7824,High
13012,0.7824,High
18736,0.7824,High
48329,0.7824,High
28090,0.7824,High
2024,0.7824,High
21116,0.7824,High
49343,0.7824,High
4815,0.7823,High
51117,0.7823,High
7295,0.7823,High
37376,0.7822,High
37247,0.7822,High
26781,0.7821,High
38413,0.7821,High
21290,0.7821,High
19481,0.7821,High
12588,0.7821,High
20558,0.782,High
21697,0.782,High
36207,0.782,High
24155,0.782,High
40709,0.782,High
46289,0.7819,High
14357,0.7819,High
749,0.7818,High
26171,0.7818,High
30090,0.7817,High
29693,0.7817,High
45167,0.7817,High
29437,0.7817,High
41686,0.7816,High
32446,0.7816,High
46082,0.7816,High
31268,0.7815,High
38284,0.7815,High
31406,0.7815,High
2468,0.7814,High
28714,0.7814,High
29083,0.7814,High
7491,0.7813,High
3744,0.7813,High
