customer_id,last_transaction_date,frequency,monetary,recency_days,subscription_status,R_score,F_score,M_score,rfm_score,segment
13154,2025-08-06,7.0,157.42999999999998,26.0,Active,3,4,3,10,Loyal
13155,2025-07-11,1.0,138.13,52.0,Active,3,1,3,7,Potential Loyal
13156,2025-08-14,4.0,179.96,18.0,Active,4,3,4,11,Loyal
13157,2025-08-19,12.0,191.88,13.0,Active,4,4,4,12,VIP
13158,2024-09-12,1.0,269.89,354.0,Active,1,1,4,6,Dormant
13159,2025-08-27,3.0,29.97,5.0,Active,5,3,1,9,Potential Loyal
13160,2025-08-26,24.0,479.76,6.0,Active,5,5,5,15,VIP
13161,2025-08-14,23.0,330.97,18.0,Active,4,5,5,14,VIP
13162,2024-05-11,3.0,20.97,478.0,Cancelled,1,3,1,5,Lost
13163,2025-08-21,4.0,169.96,11.0,Active,4,3,3,10,Loyal
13164,2025-01-25,2.0,539.78,219.0,Active,2,2,5,9,Dormant
13165,2025-08-09,16.0,217.44,23.0,Active,3,5,4,12,Loyal
13166,2025-08-17,8.0,102.32,15.0,Active,4,4,2,10,Potential Loyal
13167,2025-08-15,15.0,318.59999999999997,17.0,Active,4,5,5,14,VIP
13168,2024-09-27,5.0,63.949999999999996,339.0,Cancelled,1,3,2,6,Lost
13169,2024-09-30,1.0,120.85,336.0,Active,1,1,3,5,Dormant
13170,2025-03-30,2.0,345.38,155.0,Active,2,2,5,9,Dormant
13171,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
13172,2025-07-28,19.0,189.81,35.0,Active,3,5,4,12,Loyal
13173,2025-08-05,3.0,47.97,27.0,Active,3,3,1,7,Potential Loyal
13174,2025-08-29,12.0,269.88,3.0,Active,5,4,4,13,VIP
13175,2025-08-26,18.0,287.82,6.0,Active,5,5,5,15,VIP
13176,2024-12-24,2.0,215.78,251.0,Active,1,2,4,7,Dormant
13177,2025-02-21,5.0,44.95,192.0,Cancelled,2,3,1,6,Lost
13178,2025-08-03,13.0,129.87,29.0,Active,3,5,3,11,Loyal
13179,2025-04-05,2.0,458.78,149.0,Active,2,2,5,9,Dormant
13180,2025-08-08,1.0,86.29,24.0,Active,3,1,2,6,Potential Loyal
13181,2025-07-25,11.0,149.49,38.0,Active,3,4,3,10,Loyal
13182,2025-07-22,1.0,9.99,41.0,Active,3,1,1,5,Potential Loyal
13183,2025-02-03,1.0,107.89,210.0,Active,2,1,3,6,Dormant
13184,2025-02-20,2.0,215.78,193.0,Active,2,2,4,8,Dormant
13185,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
13186,2025-08-27,17.0,339.83,5.0,Active,5,5,5,15,VIP
13187,2025-02-22,2.0,194.18,191.0,Active,2,2,4,8,Dormant
13188,2024-07-30,9.0,143.91,398.0,Cancelled,1,4,3,8,Lost
13189,2025-08-07,20.0,319.8,25.0,Active,3,5,5,13,Loyal
13190,2025-08-06,5.0,79.95,26.0,Active,3,3,2,8,Potential Loyal
13191,2025-05-14,2.0,863.78,110.0,Active,2,2,5,9,Dormant
13192,2025-08-19,1.0,215.89,13.0,Active,4,1,4,9,New
13193,2024-02-21,1.0,91.69,558.0,Active,1,1,2,4,Dormant
13194,2025-07-09,2.0,172.58,54.0,Active,3,2,3,8,Potential Loyal
13195,2025-07-25,2.0,293.54,38.0,Active,3,2,5,10,Potential Loyal
13196,2025-05-22,7.0,122.42999999999999,102.0,Cancelled,2,4,3,9,Lost
13197,2025-08-17,3.0,29.97,15.0,Active,4,3,1,8,Potential Loyal
13198,2025-05-28,1.0,107.89,96.0,Active,2,1,3,6,Dormant
13199,2024-10-05,14.0,201.46,331.0,Cancelled,1,5,4,10,Lost
13200,2025-08-20,2.0,1079.78,12.0,Active,4,2,5,11,New
13201,2025-08-22,4.0,63.96,10.0,Active,5,3,2,10,Potential Loyal
13202,2025-08-21,24.0,191.76,11.0,Active,4,5,4,13,VIP
13203,2025-07-14,9.0,359.91,49.0,Cancelled,3,4,5,12,Loyal
13204,2024-09-22,6.0,59.94,344.0,Cancelled,1,3,2,6,Lost
13205,2025-08-17,12.0,209.88,15.0,Active,4,4,4,12,VIP
13206,2025-08-28,2.0,345.38,4.0,Active,5,2,5,12,New
13207,2025-08-07,2.0,183.38,25.0,Active,3,2,4,9,Potential Loyal
13208,2025-08-30,3.0,63.72,2.0,Active,5,3,2,10,Potential Loyal
13209,2025-08-15,10.0,249.89999999999998,17.0,Active,4,4,4,12,VIP
13210,2025-08-06,2.0,99.98,26.0,Active,3,2,2,7,Potential Loyal
13211,2025-03-23,1.0,172.69,162.0,Active,2,1,4,7,Dormant
13212,2025-08-01,11.0,76.89,31.0,Active,3,4,2,9,Potential Loyal
13213,2025-08-15,9.0,115.10999999999999,17.0,Active,4,4,3,11,Loyal
13214,2025-08-05,2.0,345.38,27.0,Active,3,2,5,10,Potential Loyal
13215,2025-05-24,1.0,229.39,100.0,Active,2,1,4,7,Dormant
13216,2025-08-18,19.0,474.80999999999995,14.0,Active,4,5,5,14,VIP
13217,2025-08-25,2.0,27.18,7.0,Active,5,2,1,8,New
13218,2024-12-18,1.0,172.69,257.0,Active,1,1,4,6,Dormant
13219,2025-08-06,7.0,69.93,26.0,Active,3,4,2,9,Potential Loyal
13220,2025-08-31,10.0,224.89999999999998,1.0,Active,5,4,4,13,VIP
13221,2025-08-27,10.0,499.90000000000003,5.0,Active,5,4,5,14,VIP
13222,2025-08-12,3.0,149.97,20.0,Active,4,3,3,10,Loyal
13223,2025-08-04,7.0,349.93,28.0,Active,3,4,5,12,Loyal
13224,2025-03-19,2.0,971.78,166.0,Active,2,2,5,9,Dormant
13225,2025-03-19,4.0,33.96,166.0,Cancelled,2,3,1,6,Lost
13226,2025-08-03,14.0,139.86,29.0,Active,3,5,3,11,Loyal
13227,2025-08-22,7.0,95.13,10.0,Active,5,4,2,11,Potential Loyal
13228,2024-11-26,1.0,91.69,279.0,Active,1,1,2,4,Dormant
13229,2024-08-16,7.0,69.93,381.0,Cancelled,1,4,2,7,Lost
13230,2025-08-25,4.0,51.16,7.0,Active,5,3,2,10,Potential Loyal
13231,2024-09-23,1.0,539.89,343.0,Cancelled,1,1,5,7,Lost
13232,2025-08-25,10.0,127.89999999999999,7.0,Active,5,4,3,12,Loyal
13233,2025-07-16,5.0,112.44999999999999,47.0,Active,3,3,3,9,Loyal
13234,2025-08-03,7.0,157.42999999999998,29.0,Cancelled,3,4,3,10,Loyal
13235,2025-08-03,5.0,55.949999999999996,29.0,Active,3,3,2,8,Potential Loyal
13236,2025-03-07,11.0,76.89,178.0,Cancelled,2,4,2,8,Lost
13237,2025-08-09,21.0,524.79,23.0,Active,3,5,5,13,Loyal
13238,2025-08-13,7.0,314.93,19.0,Active,4,4,5,13,VIP
13239,2025-08-29,17.0,764.83,3.0,Active,5,5,5,15,VIP
13240,2025-08-13,19.0,427.30999999999995,19.0,Active,4,5,5,14,VIP
13241,2025-01-05,2.0,150.98,239.0,Cancelled,2,2,3,7,Lost
13242,2025-08-31,14.0,179.06,1.0,Active,5,5,4,14,VIP
13243,2025-08-27,1.0,15.99,5.0,Active,5,1,1,7,New
13244,2024-03-29,2.0,19.98,521.0,Cancelled,1,2,1,4,Lost
13245,2025-08-20,16.0,217.44,12.0,Active,4,5,4,13,VIP
13246,2025-08-16,2.0,49.98,16.0,Active,4,2,1,7,New
13247,2025-08-11,1.0,15.99,21.0,Active,4,1,1,6,New
13248,2025-08-23,17.0,339.83,9.0,Active,5,5,5,15,VIP
13249,2025-08-23,2.0,28.78,9.0,Active,5,2,1,8,New
13250,2024-01-13,1.0,269.89,597.0,Cancelled,1,1,4,6,Lost
13251,2025-08-11,5.0,79.95,21.0,Active,4,3,2,9,Potential Loyal
13252,2025-08-04,24.0,167.76,28.0,Active,3,5,3,11,Loyal
13253,,0.0,0.0,9999.0,Cancelled,1,1,1,3,Lost
13254,2025-08-08,17.0,169.83,24.0,Active,3,5,3,11,Loyal
13255,2025-04-07,2.0,17.98,147.0,Cancelled,2,2,1,5,Lost
13256,2024-07-13,10.0,159.9,415.0,Cancelled,1,4,3,8,Lost
13257,2025-01-27,5.0,112.44999999999999,217.0,Cancelled,2,3,3,8,Lost
13258,2025-08-31,7.0,89.53,1.0,Active,5,4,2,11,Potential Loyal
13259,2024-01-16,4.0,79.96,594.0,Cancelled,1,3,2,6,Lost
13260,2025-08-03,2.0,27.18,29.0,Active,3,2,1,6,Potential Loyal
13261,2025-07-15,2.0,241.7,48.0,Active,3,2,4,9,Potential Loyal
13262,2024-07-05,6.0,95.94,423.0,Cancelled,1,3,2,6,Lost
13263,2025-08-20,16.0,230.24,12.0,Active,4,5,4,13,VIP
13264,2024-10-25,5.0,44.95,311.0,Cancelled,1,3,1,5,Lost
13265,2025-08-27,17.0,190.23,5.0,Active,5,5,4,14,VIP
13266,2024-12-30,3.0,23.97,245.0,Cancelled,2,3,1,6,Lost
13267,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
13268,2024-12-05,4.0,39.96,270.0,Cancelled,1,3,1,5,Lost
13269,2025-08-28,11.0,247.39,4.0,Active,5,4,4,13,VIP
13270,2025-04-26,1.0,86.29,128.0,Active,2,1,2,5,Dormant
13271,2024-06-28,2.0,13.98,430.0,Cancelled,1,2,1,4,Lost
13272,2025-01-15,1.0,269.89,229.0,Active,2,1,4,7,Dormant
13273,2025-07-31,2.0,49.98,32.0,Active,3,2,1,6,Potential Loyal
13274,2025-03-25,2.0,183.38,160.0,Active,2,2,4,8,Dormant
13275,2025-08-11,8.0,67.92,21.0,Active,4,4,2,10,Potential Loyal
13276,2025-08-02,1.0,269.89,30.0,Active,3,1,4,8,Potential Loyal
13277,2025-08-10,8.0,71.92,22.0,Active,4,4,2,10,Potential Loyal
13278,2025-08-18,1.0,22.49,14.0,Active,4,1,1,6,New
13279,2024-06-05,1.0,107.89,453.0,Cancelled,1,1,3,5,Lost
13280,2025-08-04,9.0,157.41,28.0,Active,3,4,3,10,Loyal
13281,2025-06-06,2.0,458.78,87.0,Active,2,2,5,9,Dormant
13282,2024-06-30,11.0,98.89,428.0,Cancelled,1,4,2,7,Lost
13283,2025-08-30,1.0,24.99,2.0,Active,5,1,1,7,New
13284,2025-04-09,2.0,215.78,145.0,Active,2,2,4,8,Dormant
13285,2025-08-16,1.0,172.69,16.0,Active,4,1,4,9,New
13286,2025-02-04,1.0,269.89,209.0,Active,2,1,4,7,Dormant
13287,2025-07-08,1.0,458.89,55.0,Active,3,1,5,9,Potential Loyal
13288,2025-08-13,1.0,6.99,19.0,Active,4,1,1,6,New
13289,2025-05-08,6.0,47.94,116.0,Cancelled,2,3,1,6,Lost
13290,2025-08-31,1.0,75.49,1.0,Active,5,1,2,8,New
13291,2025-04-17,1.0,91.69,137.0,Active,2,1,2,5,Dormant
13292,2025-08-06,10.0,89.9,26.0,Active,3,4,2,9,Potential Loyal
13293,2025-08-04,7.0,59.43,28.0,Active,3,4,2,9,Potential Loyal
13294,2025-08-24,17.0,424.83,8.0,Active,5,5,5,15,VIP
13295,2025-09-01,23.0,195.27,0.0,Active,5,5,4,14,VIP
13296,2025-08-16,17.0,424.83,16.0,Active,4,5,5,14,VIP
13297,2025-08-03,11.0,109.89,29.0,Active,3,4,3,10,Loyal
13298,2024-04-29,2.0,49.98,490.0,Cancelled,1,2,1,4,Lost
13299,2025-05-02,7.0,349.93,122.0,Cancelled,2,4,5,11,Lost
13300,2025-07-07,6.0,95.94,56.0,Active,3,3,2,8,Potential Loyal
13301,2025-02-05,1.0,120.85,208.0,Active,2,1,3,6,Dormant
13302,2025-08-31,3.0,67.47,1.0,Active,5,3,2,10,Potential Loyal
13303,2025-08-12,1.0,15.99,20.0,Active,4,1,1,6,New
13304,2025-06-30,1.0,172.69,63.0,Active,3,1,4,8,Potential Loyal
13305,2025-08-11,8.0,71.92,21.0,Active,4,4,2,10,Potential Loyal
13306,2025-08-04,18.0,899.82,28.0,Active,3,5,5,13,Loyal
13307,2025-07-30,1.0,215.89,33.0,Cancelled,3,1,4,8,Potential Loyal
13308,2025-02-08,12.0,172.68,205.0,Cancelled,2,4,3,9,Lost
13309,2025-01-18,13.0,110.37,226.0,Cancelled,2,5,3,10,Lost
13310,2025-08-05,14.0,559.86,27.0,Active,3,5,5,13,Loyal
13311,2025-08-10,9.0,80.91,22.0,Active,4,4,2,10,Potential Loyal
13312,2025-02-22,1.0,75.49,191.0,Active,2,1,2,5,Dormant
13313,2024-05-11,9.0,129.51,478.0,Cancelled,1,4,3,8,Lost
13314,2025-04-23,1.0,172.69,131.0,Active,2,1,4,7,Dormant
13315,2025-02-13,2.0,485.78,200.0,Active,2,2,5,9,Dormant
13316,2025-08-18,16.0,111.84,14.0,Cancelled,4,5,3,12,Loyal
13317,2025-08-08,13.0,649.87,24.0,Active,3,5,5,13,Loyal
13318,2025-08-16,12.0,599.88,16.0,Active,4,4,5,13,VIP
13319,2025-08-11,5.0,79.95,21.0,Active,4,3,2,9,Potential Loyal
13320,2023-10-12,1.0,269.89,690.0,Cancelled,1,1,4,6,Lost
13321,2025-08-26,19.0,170.81,6.0,Active,5,5,3,13,Loyal
13322,2023-09-24,1.0,107.89,708.0,Cancelled,1,1,3,5,Lost
13323,2025-04-24,1.0,107.89,130.0,Active,2,1,3,6,Dormant
13324,2025-08-22,1.0,9.99,10.0,Active,5,1,1,7,New
13325,2025-02-08,1.0,539.89,205.0,Active,2,1,5,8,Dormant
13326,2025-08-21,9.0,122.31,11.0,Active,4,4,3,11,Loyal
13327,2025-08-09,2.0,31.98,23.0,Active,3,2,1,6,Potential Loyal
13328,2025-08-15,17.0,271.83,17.0,Active,4,5,4,13,VIP
13329,2024-11-05,2.0,215.78,300.0,Active,1,2,4,7,Dormant
13330,2024-10-31,1.0,539.89,305.0,Cancelled,1,1,5,7,Lost
13331,2025-08-19,16.0,399.84,13.0,Active,4,5,5,14,VIP
13332,2025-08-15,10.0,84.9,17.0,Active,4,4,2,10,Potential Loyal
13333,2025-01-21,4.0,27.96,223.0,Cancelled,2,3,1,6,Lost
13334,2025-08-06,14.0,97.86,26.0,Active,3,5,2,10,Potential Loyal
13335,2024-10-14,1.0,107.89,322.0,Active,1,1,3,5,Dormant
13336,2025-08-23,13.0,292.37,9.0,Active,5,5,5,15,VIP
13337,2024-06-17,7.0,111.93,441.0,Cancelled,1,4,3,8,Lost
13338,2025-08-15,3.0,74.97,17.0,Active,4,3,2,9,Potential Loyal
13339,2025-08-04,6.0,95.94,28.0,Active,3,3,2,8,Potential Loyal
13340,2024-10-12,2.0,276.26,324.0,Active,1,2,5,8,Dormant
13341,2025-08-14,21.0,335.79,18.0,Active,4,5,5,14,VIP
13342,2025-02-27,15.0,134.85,186.0,Cancelled,2,5,3,10,Lost
13343,2024-11-01,2.0,345.38,304.0,Active,1,2,5,8,Dormant
13344,2025-07-17,6.0,467.73999999999995,46.0,Active,3,3,5,11,Loyal
13345,2025-06-04,14.0,396.66,89.0,Cancelled,2,5,5,12,Lost
13346,2025-08-04,3.0,104.97,28.0,Active,3,3,2,8,Potential Loyal
13347,2025-05-24,1.0,172.69,100.0,Active,2,1,4,7,Dormant
13348,2025-04-27,1.0,155.41,127.0,Active,2,1,3,6,Dormant
13349,2025-01-10,1.0,138.13,234.0,Active,2,1,3,6,Dormant
13350,2025-03-21,1.0,172.69,164.0,Active,2,1,4,7,Dormant
13351,2025-08-27,6.0,134.94,5.0,Active,5,3,3,11,Loyal
13352,2025-08-28,3.0,33.57,4.0,Active,5,3,1,9,Potential Loyal
13353,2025-08-23,6.0,95.94,9.0,Active,5,3,2,10,Potential Loyal
13354,2025-08-26,6.0,149.94,6.0,Active,5,3,3,11,Loyal
13355,2025-08-07,4.0,39.96,25.0,Cancelled,3,3,1,7,Potential Loyal
13356,2025-08-29,10.0,159.9,3.0,Active,5,4,3,12,Loyal
13357,2024-04-17,2.0,27.18,502.0,Cancelled,1,2,1,4,Lost
13358,2025-08-15,21.0,446.03999999999996,17.0,Active,4,5,5,14,VIP
13359,2025-06-23,11.0,109.89,70.0,Cancelled,2,4,3,9,Lost
13360,2023-11-30,1.0,229.39,641.0,Cancelled,1,1,4,6,Lost
13361,2025-09-01,18.0,230.21999999999997,0.0,Active,5,5,4,14,VIP
13362,2025-08-15,23.0,367.77,17.0,Active,4,5,5,14,VIP
13363,2025-08-21,15.0,262.34999999999997,11.0,Active,4,5,4,13,VIP
13364,2025-08-15,1.0,24.99,17.0,Active,4,1,1,6,New
13365,2024-08-27,2.0,22.38,370.0,Cancelled,1,2,1,4,Lost
13366,2025-08-03,16.0,255.84,29.0,Active,3,5,4,12,Loyal
13367,2025-08-10,13.0,454.87,22.0,Active,4,5,5,14,VIP
13368,2024-06-28,2.0,16.98,430.0,Cancelled,1,2,1,4,Lost
13369,2025-04-18,2.0,15.98,136.0,Cancelled,2,2,1,5,Lost
13370,2025-01-23,1.0,86.29,221.0,Cancelled,2,1,2,5,Lost
13371,2024-09-28,2.0,485.78,338.0,Cancelled,1,2,5,8,Lost
13372,2025-06-29,9.0,143.91,64.0,Cancelled,3,4,3,10,Loyal
13373,2025-03-31,14.0,139.86,154.0,Cancelled,2,5,3,10,Lost
13374,2025-08-18,5.0,212.45000000000002,14.0,Active,4,3,4,11,Loyal
13375,2025-08-25,2.0,49.98,7.0,Active,5,2,1,8,New
13376,2025-08-09,2.0,42.48,23.0,Active,3,2,1,6,Potential Loyal
13377,2025-08-04,16.0,127.84,28.0,Active,3,5,3,11,Loyal
13378,2025-04-02,1.0,120.85,152.0,Active,2,1,3,6,Dormant
13379,2025-08-31,5.0,63.949999999999996,1.0,Active,5,3,2,10,Potential Loyal
13380,2025-08-13,3.0,74.97,19.0,Active,4,3,2,9,Potential Loyal
13381,2025-04-25,2.0,345.38,129.0,Active,2,2,5,9,Dormant
13382,2025-08-15,11.0,175.89000000000001,17.0,Active,4,4,4,12,VIP
13383,2025-08-17,17.0,424.83,15.0,Active,4,5,5,14,VIP
13384,2025-07-17,22.0,467.28,46.0,Cancelled,3,5,5,13,Loyal
13385,2025-02-08,1.0,120.85,205.0,Active,2,1,3,6,Dormant
13386,2025-08-31,13.0,187.07,1.0,Active,5,5,4,14,VIP
13387,2025-08-09,13.0,129.87,23.0,Active,3,5,3,11,Loyal
13388,2025-08-03,3.0,127.47,29.0,Active,3,3,3,9,Loyal
13389,2025-08-17,11.0,439.89000000000004,15.0,Active,4,4,5,13,VIP
13390,2025-08-28,1.0,22.49,4.0,Active,5,1,1,7,New
13391,2025-08-31,4.0,39.96,1.0,Active,5,3,1,9,Potential Loyal
13392,2025-08-16,3.0,47.97,16.0,Active,4,3,1,8,Potential Loyal
13393,2025-08-18,5.0,55.949999999999996,14.0,Active,4,3,2,9,Potential Loyal
13394,2024-12-13,2.0,183.38,262.0,Active,1,2,4,7,Dormant
13395,2025-08-26,23.0,206.77,6.0,Active,5,5,4,14,VIP
13396,2025-08-13,2.0,17.98,19.0,Active,4,2,1,7,New
13397,2025-08-04,18.0,179.82,28.0,Active,3,5,4,12,Loyal
13398,2025-08-06,2.0,194.18,26.0,Active,3,2,4,9,Potential Loyal
13399,2025-08-04,7.0,244.93,28.0,Active,3,4,4,11,Loyal
13400,2024-05-16,3.0,20.97,473.0,Cancelled,1,3,1,5,Lost
13401,2024-06-26,4.0,39.96,432.0,Cancelled,1,3,1,5,Lost
13402,2024-11-29,3.0,67.47,276.0,Cancelled,1,3,2,6,Lost
13403,2025-07-14,1.0,172.69,49.0,Active,3,1,4,8,Potential Loyal
13404,2025-07-19,5.0,49.95,44.0,Active,3,3,1,7,Potential Loyal
13405,2025-03-09,16.0,159.84,176.0,Cancelled,2,5,3,10,Lost
13406,2025-08-12,11.0,98.89,20.0,Active,4,4,2,10,Potential Loyal
13407,2025-07-07,17.0,190.23,56.0,Active,3,5,4,12,Loyal
13408,2025-08-02,8.0,169.92,30.0,Active,3,4,3,10,Loyal
13409,2025-08-14,18.0,259.02,18.0,Active,4,5,4,13,VIP
13410,2025-08-27,19.0,949.8100000000001,5.0,Active,5,5,5,15,VIP
13411,2025-08-07,4.0,27.96,25.0,Active,3,3,1,7,Potential Loyal
13412,2025-08-28,17.0,594.83,4.0,Active,5,5,5,15,VIP
13413,2025-08-26,6.0,59.94,6.0,Active,5,3,2,10,Potential Loyal
13414,2025-08-29,16.0,255.84,3.0,Active,5,5,4,14,VIP
13415,2024-04-05,1.0,97.09,514.0,Active,1,1,2,4,Dormant
13416,2025-04-22,11.0,149.49,132.0,Cancelled,2,4,3,9,Lost
13417,2025-07-24,2.0,19.98,39.0,Cancelled,3,2,1,6,Potential Loyal
13418,2025-08-06,13.0,187.07,26.0,Active,3,5,4,12,Loyal
13419,2025-04-12,2.0,431.78,142.0,Active,2,2,5,9,Dormant
13420,2025-08-15,9.0,122.31,17.0,Active,4,4,3,11,Loyal
13421,2025-08-02,2.0,241.7,30.0,Active,3,2,4,9,Potential Loyal
13422,2025-08-29,5.0,174.95000000000002,3.0,Active,5,3,4,12,Loyal
13423,2025-08-26,1.0,107.89,6.0,Active,5,1,3,9,New
13424,2025-08-08,10.0,127.89999999999999,24.0,Active,3,4,3,10,Loyal
13425,2024-09-19,1.0,458.89,347.0,Active,1,1,5,7,Dormant
13426,2025-08-25,13.0,116.87,7.0,Active,5,5,3,13,Loyal
13427,2025-08-16,1.0,7.99,16.0,Active,4,1,1,6,New
13428,2025-08-08,11.0,274.89,24.0,Active,3,4,4,11,Loyal
13429,2025-08-10,17.0,217.42999999999998,22.0,Active,4,5,4,13,VIP
13430,2025-08-14,1.0,44.99,18.0,Active,4,1,1,6,New
13431,2025-08-09,1.0,8.49,23.0,Active,3,1,1,5,Potential Loyal
13432,2024-09-08,1.0,431.89,358.0,Active,1,1,5,7,Dormant
13433,2024-08-04,2.0,13.98,393.0,Cancelled,1,2,1,4,Lost
13434,2025-02-21,1.0,215.89,192.0,Active,2,1,4,7,Dormant
13435,2025-05-24,1.0,155.41,100.0,Active,2,1,3,6,Dormant
13436,2024-10-23,1.0,107.89,313.0,Active,1,1,3,5,Dormant
13437,2025-05-17,10.0,89.9,107.0,Cancelled,2,4,2,8,Lost
13438,2025-05-29,2.0,293.54,95.0,Active,2,2,5,9,Dormant
13439,2025-01-14,8.0,179.92,230.0,Cancelled,2,4,4,10,Lost
13440,2025-07-17,16.0,204.64,46.0,Active,3,5,4,12,Loyal
13441,2025-08-22,4.0,39.96,10.0,Active,5,3,1,9,Potential Loyal
13442,2025-08-04,20.0,169.8,28.0,Active,3,5,3,11,Loyal
13443,2024-12-09,5.0,67.95,266.0,Cancelled,1,3,2,6,Lost
13444,2025-08-26,4.0,31.96,6.0,Active,5,3,1,9,Potential Loyal
13445,2025-08-11,11.0,158.29000000000002,21.0,Active,4,4,3,11,Loyal
13446,2025-02-18,9.0,143.91,195.0,Cancelled,2,4,3,9,Lost
13447,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
13448,2025-08-24,20.0,139.8,8.0,Active,5,5,3,13,Loyal
13449,2025-07-26,2.0,99.98,37.0,Active,3,2,2,7,Potential Loyal
13450,2024-06-29,9.0,71.91,429.0,Cancelled,1,4,2,7,Lost
13451,2025-08-18,12.0,191.88,14.0,Active,4,4,4,12,VIP
13452,2025-08-19,8.0,63.92,13.0,Active,4,4,2,10,Potential Loyal
13453,2024-10-19,4.0,99.96,317.0,Cancelled,1,3,2,6,Lost
13454,2024-11-17,1.0,91.69,288.0,Active,1,1,2,4,Dormant
13455,2025-09-01,19.0,303.81,0.0,Active,5,5,5,15,VIP
13456,2025-08-07,9.0,122.31,25.0,Active,3,4,3,10,Loyal
13457,2025-08-31,19.0,403.55999999999995,1.0,Active,5,5,5,15,VIP
13458,2025-07-03,3.0,20.97,60.0,Cancelled,3,3,1,7,Potential Loyal
13459,2024-12-20,1.0,269.89,255.0,Active,1,1,4,6,Dormant
13460,2025-08-10,4.0,247.06,22.0,Active,4,3,4,11,Loyal
13461,2025-07-17,21.0,472.28999999999996,46.0,Active,3,5,5,13,Loyal
13462,2025-08-20,9.0,89.91,12.0,Active,4,4,2,10,Potential Loyal
13463,2025-08-03,8.0,199.92,29.0,Active,3,4,4,11,Loyal
13464,2024-12-26,9.0,202.41,249.0,Cancelled,1,4,4,9,Lost
13465,2025-08-18,6.0,149.94,14.0,Active,4,3,3,10,Loyal
13466,2025-08-07,22.0,467.28,25.0,Active,3,5,5,13,Loyal
13467,2025-03-14,2.0,539.78,171.0,Active,2,2,5,9,Dormant
13468,2025-03-29,1.0,107.89,156.0,Active,2,1,3,6,Dormant
13469,2025-08-12,20.0,223.79999999999998,20.0,Active,4,5,4,13,VIP
13470,2025-04-14,2.0,458.78,140.0,Active,2,2,5,9,Dormant
13471,2025-08-31,7.0,349.93,1.0,Active,5,4,5,14,VIP
13472,2025-08-21,6.0,239.94,11.0,Active,4,3,4,11,Loyal
13473,2025-08-07,22.0,989.7800000000001,25.0,Active,3,5,5,13,Loyal
13474,2025-01-01,1.0,97.09,243.0,Active,2,1,2,5,Dormant
13475,2025-08-11,12.0,119.88,21.0,Active,4,4,3,11,Loyal
13476,2024-12-26,1.0,485.89,249.0,Cancelled,1,1,5,7,Lost
13477,2024-09-21,1.0,539.89,345.0,Active,1,1,5,7,Dormant
13478,2025-01-31,1.0,107.89,213.0,Active,2,1,3,6,Dormant
13479,2025-08-08,4.0,89.96,24.0,Active,3,3,2,8,Potential Loyal
13480,2025-08-03,1.0,49.99,29.0,Active,3,1,1,5,Potential Loyal
13481,2025-07-06,2.0,241.7,57.0,Active,3,2,4,9,Potential Loyal
13482,2025-08-27,20.0,319.8,5.0,Active,5,5,5,15,VIP
13483,2025-08-22,17.0,144.33,10.0,Active,5,5,3,13,Loyal
13484,2025-01-20,2.0,863.78,224.0,Active,2,2,5,9,Dormant
13485,2025-08-03,13.0,207.87,29.0,Active,3,5,4,12,Loyal
13486,2025-08-18,2.0,28.78,14.0,Active,4,2,1,7,New
13487,2025-07-29,13.0,129.87,34.0,Active,3,5,3,11,Loyal
13488,2025-08-14,18.0,143.82,18.0,Active,4,5,3,12,Loyal
13489,2025-08-05,10.0,89.9,27.0,Cancelled,3,4,2,9,Potential Loyal
13490,2025-08-27,1.0,9.99,5.0,Active,5,1,1,7,New
13491,2024-04-26,3.0,26.97,493.0,Cancelled,1,3,1,5,Lost
13492,2025-08-21,5.0,63.949999999999996,11.0,Active,4,3,2,9,Potential Loyal
13493,2025-08-19,3.0,26.97,13.0,Active,4,3,1,8,Potential Loyal
13494,2025-08-14,2.0,172.58,18.0,Active,4,2,3,9,New
13495,2025-01-13,1.0,86.29,231.0,Active,2,1,2,5,Dormant
13496,2025-08-31,13.0,649.87,1.0,Active,5,5,5,15,VIP
13497,2025-01-23,9.0,89.91,221.0,Cancelled,2,4,2,8,Lost
13498,2025-08-27,13.0,166.26999999999998,5.0,Active,5,5,3,13,Loyal
13499,2023-12-04,1.0,229.39,637.0,Cancelled,1,1,4,6,Lost
13500,2025-03-10,1.0,146.77,175.0,Active,2,1,3,6,Dormant
13501,2025-08-22,4.0,39.96,10.0,Active,5,3,1,9,Potential Loyal
13502,2025-08-27,15.0,239.85,5.0,Active,5,5,4,14,VIP
13503,2024-12-08,1.0,215.89,267.0,Active,1,1,4,6,Dormant
13504,2024-12-29,9.0,224.91,246.0,Cancelled,2,4,4,10,Lost
13505,2025-08-25,19.0,303.81,7.0,Active,5,5,5,15,VIP
13506,2025-08-10,7.0,111.93,22.0,Active,4,4,3,11,Loyal
13507,2024-01-09,1.0,120.85,601.0,Cancelled,1,1,3,5,Lost
13508,2025-08-24,5.0,42.45,8.0,Active,5,3,1,9,Potential Loyal
13509,2025-08-28,16.0,719.84,4.0,Active,5,5,5,15,VIP
13510,2025-08-16,4.0,99.96,16.0,Active,4,3,2,9,Potential Loyal
