customer_id,plan_name,annualized_revenue,churn_probability,risk_level,retention_priority
16433,Standard,13.59,0.4098,Medium,Priority 4 - Low Risk
39813,Basic,8.99,0.4098,Medium,Priority 4 - Low Risk
14071,Premium,22.49,0.4098,Medium,Priority 4 - Low Risk
4394,Basic,119.88,0.4098,Medium,Priority 3 - Medium Risk / High Value
44773,Premium,21.24,0.4098,Medium,Priority 4 - Low Risk
14505,Standard,15.99,0.4097,Medium,Priority 4 - Low Risk
22939,Basic,9.99,0.4097,Medium,Priority 4 - Low Risk
40803,Basic,8.99,0.4097,Medium,Priority 4 - Low Risk
7633,Standard,163.07999999999998,0.4097,Medium,Priority 3 - Medium Risk / High Value
48257,Premium,22.49,0.4097,Medium,Priority 4 - Low Risk
12947,Basic,107.88,0.4097,Medium,Priority 4 - Low Risk
32156,Premium,19.99,0.4096,Medium,Priority 4 - Low Risk
10618,Basic,9.99,0.4096,Medium,Priority 4 - Low Risk
37999,Basic,9.99,0.4096,Medium,Priority 4 - Low Risk
33113,Basic,6.99,0.4096,Medium,Priority 4 - Low Risk
46865,Premium,22.49,0.4096,Medium,Priority 4 - Low Risk
9560,Basic,8.49,0.4096,Medium,Priority 4 - Low Risk
40536,Basic,9.99,0.4095,Medium,Priority 4 - Low Risk
46229,Standard,191.88,0.4095,Medium,Priority 3 - Medium Risk / High Value
27067,Enterprise,49.99,0.4095,Medium,Priority 4 - Low Risk
51570,Standard,15.99,0.4095,Medium,Priority 4 - Low Risk
39061,Basic,8.99,0.4095,Medium,Priority 4 - Low Risk
21749,Basic,7.99,0.4094,Medium,Priority 4 - Low Risk
23577,Premium,17.49,0.4094,Medium,Priority 4 - Low Risk
51813,Basic,119.88,0.4094,Medium,Priority 3 - Medium Risk / High Value
48846,Standard,15.99,0.4094,Medium,Priority 4 - Low Risk
43563,Standard,12.79,0.4094,Medium,Priority 4 - Low Risk
7571,Standard,15.99,0.4094,Medium,Priority 4 - Low Risk
5191,Basic,8.99,0.4093,Medium,Priority 4 - Low Risk
45177,Basic,9.99,0.4093,Medium,Priority 4 - Low Risk
41088,Standard,11.19,0.4092,Medium,Priority 4 - Low Risk
44334,Basic,9.99,0.4092,Medium,Priority 4 - Low Risk
18361,Standard,14.39,0.4092,Medium,Priority 4 - Low Risk
1411,Basic,9.99,0.4092,Medium,Priority 4 - Low Risk
48564,Basic,9.99,0.4092,Medium,Priority 4 - Low Risk
12243,Standard,12.79,0.4092,Medium,Priority 4 - Low Risk
37297,Basic,8.99,0.4092,Medium,Priority 4 - Low Risk
31258,Basic,9.99,0.4092,Medium,Priority 4 - Low Risk
210,Basic,9.99,0.4091,Medium,Priority 4 - Low Risk
23296,Basic,9.99,0.4091,Medium,Priority 4 - Low Risk
43611,Basic,9.99,0.4091,Medium,Priority 4 - Low Risk
38615,Premium,21.24,0.4091,Medium,Priority 4 - Low Risk
17163,Standard,134.28,0.4091,Medium,Priority 3 - Medium Risk / High Value
16904,Basic,9.99,0.409,Medium,Priority 4 - Low Risk
9705,Basic,95.88,0.409,Medium,Priority 4 - Low Risk
17543,Basic,119.88,0.409,Medium,Priority 3 - Medium Risk / High Value
16659,Standard,15.99,0.409,Medium,Priority 4 - Low Risk
1452,Basic,6.99,0.409,Medium,Priority 4 - Low Risk
28083,Basic,7.99,0.4089,Medium,Priority 4 - Low Risk
32188,Basic,9.99,0.4089,Medium,Priority 4 - Low Risk
35268,Standard,11.19,0.4089,Medium,Priority 4 - Low Risk
31565,Premium,22.49,0.4088,Medium,Priority 4 - Low Risk
47877,Basic,7.99,0.4088,Medium,Priority 4 - Low Risk
11690,Standard,163.07999999999998,0.4088,Medium,Priority 3 - Medium Risk / High Value
22906,Basic,6.99,0.4088,Medium,Priority 4 - Low Risk
7660,Basic,9.99,0.4088,Medium,Priority 4 - Low Risk
42301,Basic,101.88,0.4088,Medium,Priority 4 - Low Risk
38944,Standard,15.99,0.4087,Medium,Priority 4 - Low Risk
21054,Basic,8.49,0.4087,Medium,Priority 4 - Low Risk
20494,Basic,9.99,0.4087,Medium,Priority 4 - Low Risk
38401,Standard,15.99,0.4087,Medium,Priority 4 - Low Risk
32935,Premium,21.24,0.4087,Medium,Priority 4 - Low Risk
8618,Standard,13.59,0.4087,Medium,Priority 4 - Low Risk
45938,Basic,9.99,0.4087,Medium,Priority 4 - Low Risk
49923,Standard,12.79,0.4086,Medium,Priority 4 - Low Risk
48047,Basic,95.88,0.4086,Medium,Priority 4 - Low Risk
7020,Basic,9.99,0.4086,Medium,Priority 4 - Low Risk
46742,Standard,14.39,0.4086,Medium,Priority 4 - Low Risk
2111,Basic,8.49,0.4086,Medium,Priority 4 - Low Risk
12818,Standard,15.99,0.4085,Medium,Priority 4 - Low Risk
796,Standard,191.88,0.4085,Medium,Priority 3 - Medium Risk / High Value
10798,Enterprise,509.88,0.4085,Medium,Priority 3 - Medium Risk / High Value
46550,Basic,9.99,0.4085,Medium,Priority 4 - Low Risk
30265,Basic,8.49,0.4085,Medium,Priority 4 - Low Risk
14231,Premium,22.49,0.4085,Medium,Priority 4 - Low Risk
38106,Standard,163.07999999999998,0.4085,Medium,Priority 3 - Medium Risk / High Value
33691,Basic,9.99,0.4084,Medium,Priority 4 - Low Risk
49657,Standard,12.79,0.4084,Medium,Priority 4 - Low Risk
7489,Basic,107.88,0.4084,Medium,Priority 4 - Low Risk
43753,Basic,119.88,0.4084,Medium,Priority 3 - Medium Risk / High Value
18301,Standard,12.79,0.4084,Medium,Priority 4 - Low Risk
32861,Premium,24.99,0.4084,Medium,Priority 4 - Low Risk
50889,Basic,8.99,0.4083,Medium,Priority 4 - Low Risk
42249,Standard,15.99,0.4083,Medium,Priority 4 - Low Risk
40586,Premium,24.99,0.4082,Medium,Priority 4 - Low Risk
13787,Premium,22.49,0.4082,Medium,Priority 4 - Low Risk
29958,Basic,9.99,0.4082,Medium,Priority 4 - Low Risk
38854,Basic,83.88,0.4082,Medium,Priority 4 - Low Risk
9812,Basic,83.88,0.4082,Medium,Priority 4 - Low Risk
36045,Basic,7.99,0.408,Medium,Priority 4 - Low Risk
41531,Premium,24.99,0.408,Medium,Priority 4 - Low Risk
12476,Standard,191.88,0.408,Medium,Priority 3 - Medium Risk / High Value
23247,Premium,22.49,0.408,Medium,Priority 4 - Low Risk
12295,Standard,11.19,0.408,Medium,Priority 4 - Low Risk
22504,Basic,8.49,0.4079,Medium,Priority 4 - Low Risk
32392,Basic,8.99,0.4079,Medium,Priority 4 - Low Risk
29551,Basic,9.99,0.4079,Medium,Priority 4 - Low Risk
36379,Basic,9.99,0.4079,Medium,Priority 4 - Low Risk
49730,Basic,9.99,0.4078,Medium,Priority 4 - Low Risk
27357,Standard,11.19,0.4078,Medium,Priority 4 - Low Risk
32611,Standard,12.79,0.4078,Medium,Priority 4 - Low Risk
25749,Basic,119.88,0.4077,Medium,Priority 3 - Medium Risk / High Value
41965,Standard,15.99,0.4077,Medium,Priority 4 - Low Risk
34404,Premium,17.49,0.4077,Medium,Priority 4 - Low Risk
38165,Basic,8.49,0.4077,Medium,Priority 4 - Low Risk
27458,Premium,299.88,0.4076,Medium,Priority 3 - Medium Risk / High Value
22130,Premium,24.99,0.4076,Medium,Priority 4 - Low Risk
43004,Enterprise,599.88,0.4076,Medium,Priority 3 - Medium Risk / High Value
44552,Standard,12.79,0.4076,Medium,Priority 4 - Low Risk
6645,Basic,6.99,0.4076,Medium,Priority 4 - Low Risk
49182,Basic,6.99,0.4076,Medium,Priority 4 - Low Risk
36393,Enterprise,49.99,0.4075,Medium,Priority 4 - Low Risk
41025,Standard,134.28,0.4074,Medium,Priority 3 - Medium Risk / High Value
31765,Standard,15.99,0.4074,Medium,Priority 4 - Low Risk
34234,Basic,9.99,0.4073,Medium,Priority 4 - Low Risk
32971,Basic,8.99,0.4073,Medium,Priority 4 - Low Risk
28068,Basic,8.99,0.4072,Medium,Priority 4 - Low Risk
472,Basic,8.49,0.4072,Medium,Priority 4 - Low Risk
47179,Basic,6.99,0.4072,Medium,Priority 4 - Low Risk
3796,Basic,9.99,0.4071,Medium,Priority 4 - Low Risk
35756,Standard,12.79,0.4071,Medium,Priority 4 - Low Risk
46198,Standard,12.79,0.4071,Medium,Priority 4 - Low Risk
18938,Basic,8.99,0.4071,Medium,Priority 4 - Low Risk
41243,Enterprise,49.99,0.4071,Medium,Priority 4 - Low Risk
21015,Standard,15.99,0.4071,Medium,Priority 4 - Low Risk
23703,Basic,8.99,0.4071,Medium,Priority 4 - Low Risk
47390,Basic,83.88,0.4071,Medium,Priority 4 - Low Risk
8995,Basic,101.88,0.407,Medium,Priority 4 - Low Risk
41337,Premium,22.49,0.407,Medium,Priority 4 - Low Risk
1756,Enterprise,39.99,0.407,Medium,Priority 4 - Low Risk
14372,Premium,254.88,0.4069,Medium,Priority 3 - Medium Risk / High Value
598,Basic,6.99,0.4069,Medium,Priority 4 - Low Risk
33390,Standard,13.59,0.4068,Medium,Priority 4 - Low Risk
3362,Standard,191.88,0.4068,Medium,Priority 3 - Medium Risk / High Value
27495,Standard,14.39,0.4067,Medium,Priority 4 - Low Risk
40781,Standard,15.99,0.4067,Medium,Priority 4 - Low Risk
10810,Standard,11.19,0.4067,Medium,Priority 4 - Low Risk
10227,Basic,8.49,0.4067,Medium,Priority 4 - Low Risk
36412,Basic,9.99,0.4067,Medium,Priority 4 - Low Risk
26133,Basic,8.49,0.4067,Medium,Priority 4 - Low Risk
16823,Standard,14.39,0.4067,Medium,Priority 4 - Low Risk
20272,Premium,24.99,0.4067,Medium,Priority 4 - Low Risk
42880,Standard,11.19,0.4067,Medium,Priority 4 - Low Risk
27337,Basic,119.88,0.4067,Medium,Priority 3 - Medium Risk / High Value
47231,Standard,15.99,0.4066,Medium,Priority 4 - Low Risk
13009,Basic,7.99,0.4066,Medium,Priority 4 - Low Risk
9858,Standard,12.79,0.4066,Medium,Priority 4 - Low Risk
41792,Premium,24.99,0.4065,Medium,Priority 4 - Low Risk
15715,Premium,299.88,0.4065,Medium,Priority 3 - Medium Risk / High Value
36057,Enterprise,599.88,0.4065,Medium,Priority 3 - Medium Risk / High Value
46189,Basic,83.88,0.4064,Medium,Priority 4 - Low Risk
24270,Basic,8.99,0.4064,Medium,Priority 4 - Low Risk
17406,Premium,22.49,0.4064,Medium,Priority 4 - Low Risk
36907,Standard,14.39,0.4064,Medium,Priority 4 - Low Risk
19471,Basic,119.88,0.4063,Medium,Priority 3 - Medium Risk / High Value
14672,Standard,153.48,0.4063,Medium,Priority 3 - Medium Risk / High Value
40332,Standard,191.88,0.4063,Medium,Priority 3 - Medium Risk / High Value
46409,Premium,24.99,0.4062,Medium,Priority 4 - Low Risk
6662,Basic,6.99,0.4062,Medium,Priority 4 - Low Risk
18854,Basic,9.99,0.4061,Medium,Priority 4 - Low Risk
11519,Basic,119.88,0.4061,Medium,Priority 3 - Medium Risk / High Value
43146,Basic,6.99,0.4061,Medium,Priority 4 - Low Risk
10356,Basic,9.99,0.4061,Medium,Priority 4 - Low Risk
12244,Basic,6.99,0.4061,Medium,Priority 4 - Low Risk
21004,Premium,299.88,0.406,Medium,Priority 3 - Medium Risk / High Value
46708,Standard,11.19,0.406,Medium,Priority 4 - Low Risk
35977,Enterprise,49.99,0.406,Medium,Priority 4 - Low Risk
29138,Standard,163.07999999999998,0.4059,Medium,Priority 3 - Medium Risk / High Value
28827,Standard,13.59,0.4059,Medium,Priority 4 - Low Risk
6660,Basic,95.88,0.4058,Medium,Priority 4 - Low Risk
27120,Basic,9.99,0.4058,Medium,Priority 4 - Low Risk
36153,Standard,14.39,0.4058,Medium,Priority 4 - Low Risk
30991,Enterprise,539.88,0.4057,Medium,Priority 3 - Medium Risk / High Value
3007,Standard,11.19,0.4057,Medium,Priority 4 - Low Risk
28854,Standard,11.19,0.4057,Medium,Priority 4 - Low Risk
43982,Basic,9.99,0.4056,Medium,Priority 4 - Low Risk
40072,Standard,15.99,0.4056,Medium,Priority 4 - Low Risk
2062,Basic,107.88,0.4056,Medium,Priority 4 - Low Risk
11366,Basic,9.99,0.4056,Medium,Priority 4 - Low Risk
29242,Premium,24.99,0.4055,Medium,Priority 4 - Low Risk
28015,Basic,7.99,0.4055,Medium,Priority 4 - Low Risk
38925,Standard,15.99,0.4054,Medium,Priority 4 - Low Risk
43865,Basic,8.49,0.4054,Medium,Priority 4 - Low Risk
6560,Basic,101.88,0.4054,Medium,Priority 4 - Low Risk
43831,Standard,13.59,0.4054,Medium,Priority 4 - Low Risk
35736,Basic,9.99,0.4054,Medium,Priority 4 - Low Risk
40934,Standard,15.99,0.4054,Medium,Priority 4 - Low Risk
17684,Standard,15.99,0.4053,Medium,Priority 4 - Low Risk
30216,Standard,15.99,0.4053,Medium,Priority 4 - Low Risk
43201,Premium,24.99,0.4053,Medium,Priority 4 - Low Risk
17829,Basic,8.99,0.4053,Medium,Priority 4 - Low Risk
26126,Basic,95.88,0.4052,Medium,Priority 4 - Low Risk
6453,Basic,9.99,0.4052,Medium,Priority 4 - Low Risk
27994,Standard,15.99,0.4052,Medium,Priority 4 - Low Risk
19098,Basic,8.49,0.4052,Medium,Priority 4 - Low Risk
34985,Standard,191.88,0.4051,Medium,Priority 3 - Medium Risk / High Value
45355,Standard,12.79,0.4051,Medium,Priority 4 - Low Risk
11433,Standard,15.99,0.4051,Medium,Priority 4 - Low Risk
1453,Standard,11.19,0.405,Medium,Priority 4 - Low Risk
11644,Standard,11.19,0.4049,Medium,Priority 4 - Low Risk
33158,Basic,9.99,0.4049,Medium,Priority 4 - Low Risk
47750,Basic,8.99,0.4049,Medium,Priority 4 - Low Risk
1913,Standard,13.59,0.4048,Medium,Priority 4 - Low Risk
25676,Premium,24.99,0.4048,Medium,Priority 4 - Low Risk
24496,Standard,134.28,0.4048,Medium,Priority 3 - Medium Risk / High Value
32537,Basic,7.99,0.4048,Medium,Priority 4 - Low Risk
20701,Standard,15.99,0.4047,Medium,Priority 4 - Low Risk
27127,Basic,8.99,0.4047,Medium,Priority 4 - Low Risk
17473,Basic,9.99,0.4047,Medium,Priority 4 - Low Risk
18753,Standard,15.99,0.4047,Medium,Priority 4 - Low Risk
1827,Standard,14.39,0.4046,Medium,Priority 4 - Low Risk
43849,Standard,191.88,0.4046,Medium,Priority 3 - Medium Risk / High Value
45605,Standard,191.88,0.4046,Medium,Priority 3 - Medium Risk / High Value
38118,Standard,12.79,0.4046,Medium,Priority 4 - Low Risk
25402,Premium,17.49,0.4045,Medium,Priority 4 - Low Risk
27701,Basic,9.99,0.4045,Medium,Priority 4 - Low Risk
8494,Premium,299.88,0.4045,Medium,Priority 3 - Medium Risk / High Value
7017,Basic,119.88,0.4045,Medium,Priority 3 - Medium Risk / High Value
51928,Premium,24.99,0.4045,Medium,Priority 4 - Low Risk
6914,Basic,9.99,0.4045,Medium,Priority 4 - Low Risk
37744,Standard,15.99,0.4044,Medium,Priority 4 - Low Risk
24298,Enterprise,42.49,0.4044,Medium,Priority 4 - Low Risk
26359,Basic,8.49,0.4044,Medium,Priority 4 - Low Risk
17007,Premium,19.99,0.4043,Medium,Priority 4 - Low Risk
35771,Basic,8.99,0.4043,Medium,Priority 4 - Low Risk
9757,Enterprise,49.99,0.4043,Medium,Priority 4 - Low Risk
8569,Standard,14.39,0.4043,Medium,Priority 4 - Low Risk
23383,Basic,101.88,0.4043,Medium,Priority 4 - Low Risk
7200,Basic,7.99,0.4043,Medium,Priority 4 - Low Risk
42885,Basic,6.99,0.4042,Medium,Priority 4 - Low Risk
31347,Standard,14.39,0.4042,Medium,Priority 4 - Low Risk
10341,Enterprise,49.99,0.4042,Medium,Priority 4 - Low Risk
12987,Standard,15.99,0.4042,Medium,Priority 4 - Low Risk
31650,Enterprise,49.99,0.4042,Medium,Priority 4 - Low Risk
40920,Premium,269.88,0.4042,Medium,Priority 3 - Medium Risk / High Value
7191,Premium,19.99,0.4041,Medium,Priority 4 - Low Risk
48233,Premium,254.88,0.4041,Medium,Priority 3 - Medium Risk / High Value
25311,Basic,9.99,0.4041,Medium,Priority 4 - Low Risk
46376,Basic,9.99,0.4041,Medium,Priority 4 - Low Risk
24503,Basic,9.99,0.404,Medium,Priority 4 - Low Risk
40627,Basic,7.99,0.404,Medium,Priority 4 - Low Risk
45811,Standard,13.59,0.404,Medium,Priority 4 - Low Risk
1773,Premium,24.99,0.4039,Medium,Priority 4 - Low Risk
51781,Basic,9.99,0.4039,Medium,Priority 4 - Low Risk
38791,Basic,9.99,0.4039,Medium,Priority 4 - Low Risk
50611,Basic,7.99,0.4039,Medium,Priority 4 - Low Risk
26360,Standard,13.59,0.4039,Medium,Priority 4 - Low Risk
20395,Enterprise,49.99,0.4039,Medium,Priority 4 - Low Risk
49057,Standard,15.99,0.4039,Medium,Priority 4 - Low Risk
45219,Basic,9.99,0.4038,Medium,Priority 4 - Low Risk
25167,Premium,24.99,0.4038,Medium,Priority 4 - Low Risk
23685,Basic,101.88,0.4038,Medium,Priority 4 - Low Risk
16163,Basic,8.99,0.4037,Medium,Priority 4 - Low Risk
24103,Basic,8.49,0.4037,Medium,Priority 4 - Low Risk
30213,Enterprise,44.99,0.4036,Medium,Priority 4 - Low Risk
13185,Standard,15.99,0.4035,Medium,Priority 4 - Low Risk
51293,Standard,11.19,0.4035,Medium,Priority 4 - Low Risk
33534,Standard,15.99,0.4035,Medium,Priority 4 - Low Risk
20291,Standard,15.99,0.4035,Medium,Priority 4 - Low Risk
28696,Enterprise,49.99,0.4034,Medium,Priority 4 - Low Risk
49296,Basic,9.99,0.4034,Medium,Priority 4 - Low Risk
30987,Premium,22.49,0.4034,Medium,Priority 4 - Low Risk
28901,Premium,22.49,0.4034,Medium,Priority 4 - Low Risk
47068,Standard,15.99,0.4034,Medium,Priority 4 - Low Risk
37100,Premium,299.88,0.4034,Medium,Priority 3 - Medium Risk / High Value
45404,Basic,9.99,0.4033,Medium,Priority 4 - Low Risk
15384,Standard,13.59,0.4033,Medium,Priority 4 - Low Risk
24002,Basic,9.99,0.4033,Medium,Priority 4 - Low Risk
42315,Basic,8.49,0.4033,Medium,Priority 4 - Low Risk
9896,Standard,13.59,0.4033,Medium,Priority 4 - Low Risk
43583,Premium,254.88,0.4032,Medium,Priority 3 - Medium Risk / High Value
27784,Basic,8.99,0.4032,Medium,Priority 4 - Low Risk
33844,Standard,15.99,0.4032,Medium,Priority 4 - Low Risk
38469,Premium,24.99,0.4032,Medium,Priority 4 - Low Risk
43680,Standard,15.99,0.4032,Medium,Priority 4 - Low Risk
45761,Standard,11.19,0.4032,Medium,Priority 4 - Low Risk
42575,Basic,6.99,0.4031,Medium,Priority 4 - Low Risk
41921,Enterprise,44.99,0.4031,Medium,Priority 4 - Low Risk
21556,Basic,6.99,0.4031,Medium,Priority 4 - Low Risk
27843,Basic,9.99,0.403,Medium,Priority 4 - Low Risk
9418,Standard,15.99,0.403,Medium,Priority 4 - Low Risk
9488,Premium,24.99,0.403,Medium,Priority 4 - Low Risk
3579,Basic,9.99,0.4029,Medium,Priority 4 - Low Risk
2006,Basic,8.99,0.4029,Medium,Priority 4 - Low Risk
38385,Premium,209.88,0.4029,Medium,Priority 3 - Medium Risk / High Value
4947,Standard,15.99,0.4028,Medium,Priority 4 - Low Risk
19179,Premium,24.99,0.4028,Medium,Priority 4 - Low Risk
28949,Premium,24.99,0.4028,Medium,Priority 4 - Low Risk
8064,Premium,269.88,0.4028,Medium,Priority 3 - Medium Risk / High Value
10137,Basic,7.99,0.4027,Medium,Priority 4 - Low Risk
45573,Premium,22.49,0.4027,Medium,Priority 4 - Low Risk
49270,Premium,299.88,0.4027,Medium,Priority 3 - Medium Risk / High Value
39678,Standard,14.39,0.4026,Medium,Priority 4 - Low Risk
29804,Standard,15.99,0.4026,Medium,Priority 4 - Low Risk
32304,Premium,24.99,0.4025,Medium,Priority 4 - Low Risk
30060,Enterprise,509.88,0.4025,Medium,Priority 3 - Medium Risk / High Value
39441,Standard,14.39,0.4025,Medium,Priority 4 - Low Risk
42985,Basic,119.88,0.4025,Medium,Priority 3 - Medium Risk / High Value
36282,Basic,8.99,0.4024,Medium,Priority 4 - Low Risk
31799,Basic,8.99,0.4024,Medium,Priority 4 - Low Risk
14218,Enterprise,49.99,0.4023,Medium,Priority 4 - Low Risk
6396,Premium,24.99,0.4023,Medium,Priority 4 - Low Risk
45763,Basic,83.88,0.4023,Medium,Priority 4 - Low Risk
45781,Standard,12.79,0.4023,Medium,Priority 4 - Low Risk
23402,Standard,191.88,0.4022,Medium,Priority 3 - Medium Risk / High Value
360,Standard,15.99,0.4022,Medium,Priority 4 - Low Risk
8679,Standard,191.88,0.4022,Medium,Priority 3 - Medium Risk / High Value
17694,Standard,15.99,0.4022,Medium,Priority 4 - Low Risk
3313,Standard,14.39,0.4022,Medium,Priority 4 - Low Risk
31078,Enterprise,49.99,0.4022,Medium,Priority 4 - Low Risk
46039,Enterprise,39.99,0.4021,Medium,Priority 4 - Low Risk
22937,Standard,191.88,0.4021,Medium,Priority 3 - Medium Risk / High Value
30673,Enterprise,49.99,0.4021,Medium,Priority 4 - Low Risk
40161,Premium,24.99,0.4021,Medium,Priority 4 - Low Risk
30257,Premium,22.49,0.4021,Medium,Priority 4 - Low Risk
10715,Standard,15.99,0.402,Medium,Priority 4 - Low Risk
11263,Standard,13.59,0.402,Medium,Priority 4 - Low Risk
24660,Basic,119.88,0.402,Medium,Priority 3 - Medium Risk / High Value
25632,Standard,12.79,0.402,Medium,Priority 4 - Low Risk
8162,Basic,7.99,0.402,Medium,Priority 4 - Low Risk
5936,Standard,15.99,0.4019,Medium,Priority 4 - Low Risk
23592,Standard,15.99,0.4019,Medium,Priority 4 - Low Risk
12575,Premium,22.49,0.4019,Medium,Priority 4 - Low Risk
44861,Standard,15.99,0.4019,Medium,Priority 4 - Low Risk
18577,Enterprise,34.99,0.4019,Medium,Priority 4 - Low Risk
47779,Basic,9.99,0.4018,Medium,Priority 4 - Low Risk
30785,Premium,269.88,0.4018,Medium,Priority 3 - Medium Risk / High Value
28007,Standard,14.39,0.4018,Medium,Priority 4 - Low Risk
31290,Basic,7.99,0.4018,Medium,Priority 4 - Low Risk
1538,Premium,17.49,0.4017,Medium,Priority 4 - Low Risk
10643,Premium,17.49,0.4017,Medium,Priority 4 - Low Risk
38229,Standard,12.79,0.4017,Medium,Priority 4 - Low Risk
10451,Basic,8.99,0.4017,Medium,Priority 4 - Low Risk
35252,Basic,9.99,0.4016,Medium,Priority 4 - Low Risk
29378,Premium,21.24,0.4016,Medium,Priority 4 - Low Risk
14779,Standard,13.59,0.4015,Medium,Priority 4 - Low Risk
40374,Premium,22.49,0.4015,Medium,Priority 4 - Low Risk
46688,Standard,191.88,0.4015,Medium,Priority 3 - Medium Risk / High Value
34049,Premium,239.88,0.4015,Medium,Priority 3 - Medium Risk / High Value
37302,Standard,12.79,0.4014,Medium,Priority 4 - Low Risk
2135,Basic,9.99,0.4014,Medium,Priority 4 - Low Risk
44472,Basic,8.99,0.4014,Medium,Priority 4 - Low Risk
7220,Basic,83.88,0.4014,Medium,Priority 4 - Low Risk
900,Basic,9.99,0.4014,Medium,Priority 4 - Low Risk
38535,Basic,8.49,0.4014,Medium,Priority 4 - Low Risk
33222,Standard,172.68,0.4014,Medium,Priority 3 - Medium Risk / High Value
29400,Standard,191.88,0.4014,Medium,Priority 3 - Medium Risk / High Value
19103,Standard,15.99,0.4013,Medium,Priority 4 - Low Risk
16995,Basic,119.88,0.4012,Medium,Priority 3 - Medium Risk / High Value
14136,Standard,15.99,0.4012,Medium,Priority 4 - Low Risk
39355,Standard,15.99,0.4012,Medium,Priority 4 - Low Risk
36873,Standard,11.19,0.4011,Medium,Priority 4 - Low Risk
49187,Premium,21.24,0.4011,Medium,Priority 4 - Low Risk
12149,Standard,163.07999999999998,0.4011,Medium,Priority 3 - Medium Risk / High Value
33083,Enterprise,42.49,0.401,Medium,Priority 4 - Low Risk
37492,Standard,11.19,0.401,Medium,Priority 4 - Low Risk
24479,Standard,11.19,0.401,Medium,Priority 4 - Low Risk
2140,Standard,11.19,0.401,Medium,Priority 4 - Low Risk
15605,Basic,7.99,0.4009,Medium,Priority 4 - Low Risk
23292,Enterprise,49.99,0.4009,Medium,Priority 4 - Low Risk
39953,Standard,11.19,0.4009,Medium,Priority 4 - Low Risk
44234,Basic,9.99,0.4009,Medium,Priority 4 - Low Risk
7891,Standard,13.59,0.4009,Medium,Priority 4 - Low Risk
35871,Standard,13.59,0.4009,Medium,Priority 4 - Low Risk
47380,Basic,9.99,0.4009,Medium,Priority 4 - Low Risk
36426,Standard,153.48,0.4009,Medium,Priority 3 - Medium Risk / High Value
